t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],delta_rudder [rad],true_wind_speed [m/s],true_wind_direction [rad],delta_rudder_cmd [rad],x_position_mid_hat [m],u_velo_hat [m/s],y_position_mid_hat [m],vm_velo_hat [m/s],psi_hat [rad],r_angvelo_hat [rad/s],delta_rudder_hat [rad],true_wind_speed_hat [m/s],true_wind_direction_hat [rad],collision,apparent_wind_speed [m/s],apparent_wind_direction [rad],apparent_wind_speed_hat [m/s],apparent_wind_direction_hat [rad]
1.4000000000000001,0.4899999999999998,0.35,-10.0,0.0,0.0,0.0,0.0,0.20191745347643691,3.193614720951118,0.0,0.4876606351471271,0.3525906764470368,-10.00843734732772,0.0018968102962201138,-0.0027013853046853665,0.0018431252137705312,0.0,0.20191745347643691,3.193614720951118,0,0.5517441994966434,-3.122561987014703,0.5517441994966434,-3.122561987014703
1.5000000000000002,0.5249999999999998,0.35,-10.0,0.0,0.0,0.0,0.0,0.20196416236629414,3.202693005151974,0.0,0.5080705606437845,0.37594755183596557,-9.962542702407301,0.012317923757751693,0.00026421695326812834,-0.0012409160373531565,0.0,0.20196416236629414,3.202693005151974,0,0.5517251348884106,-3.119238348803651,0.5517251348884106,-3.119238348803651
1.6000000000000003,0.5599999999999998,0.35,-10.0,0.0,0.0,0.0,0.0,0.2010734208246072,3.2056532538127733,0.0,0.5670489820026885,0.3623539448553169,-9.986769263060848,0.0014933130553133687,0.002421326942248873,-0.00020229435546426178,0.0,0.2010734208246072,3.2056532538127733,0,0.5508114095446963,-3.118221228245345,0.5508114095446963,-3.118221228245345
1.7000000000000004,0.5949999999999999,0.35,-10.0,0.0,0.0,0.0,0.0,0.2004501000210759,3.2241571651384877,0.0,0.5959563398002801,0.3442632793465583,-10.058723776613384,-0.010435293281442722,0.0005456902319346301,0.0010222939230346128,0.0,0.2004501000210759,3.2241571651384877,0,0.5500157519901444,-3.1115321370296023,0.5500157519901444,-3.1115321370296023
1.8000000000000005,0.6299999999999999,0.35,-10.0,0.0,0.0,0.0,0.0,0.1996010174680315,3.230480350672831,0.0,0.6688787293683659,0.32714329976932605,-9.930664309322795,-0.011357075015861879,-0.0019837922758783786,0.0016297712149803349,0.0,0.1996010174680315,3.230480350672831,0,0.5490989650995185,-3.1093183312036623,0.5490989650995185,-3.1093183312036623
1.9000000000000006,0.6649999999999999,0.35,-10.0,0.0,0.0,0.0,0.0,0.2010826763967113,3.238742942326504,0.0,0.6740894281295279,0.34874437377302836,-10.023253152259013,0.005898110016929846,-0.0033536555714925816,-0.0003210156961887073,0.0,0.2010826763967113,3.238742942326504,0,0.5504801445349304,-3.106153394601582,0.5504801445349304,-3.106153394601582
2.0000000000000004,0.7,0.35,-10.0,0.0,0.0,0.0,0.0,0.19967783208535964,3.249429191251836,0.0,0.7294260167195435,0.3507731772256483,-10.004555171489953,0.00554648219436555,0.0011220798965022392,-0.0004352981086095843,0.0,0.19967783208535964,3.249429191251836,0,0.5489388010107618,-3.102432821480016,0.5489388010107618,-3.102432821480016
2.1000000000000005,0.735,0.35,-10.0,0.0,0.0,0.0,0.0,0.20153552925545243,3.2622105012126448,0.0,0.7770271455511963,0.36311275640426666,-10.041414171412981,0.02546089075719223,-0.0025204497290136287,0.0003707963095489151,0.0,0.20153552925545243,3.2622105012126448,0,0.550605537644932,-3.09753619924734,0.550605537644932,-3.09753619924734
2.2000000000000006,0.77,0.35,-10.0,0.0,0.0,0.0,0.0,0.20230865838721074,3.267844206503201,0.0,0.7773675472460655,0.3212796114264491,-9.975758756707119,0.0025527451962063692,-0.003583756009988578,0.0026444974495486487,0.0,0.20230865838721074,3.267844206503201,0,0.5512873217356762,-3.0953680158989583,0.5512873217356762,-3.0953680158989583
2.3000000000000007,0.805,0.35,-10.0,0.0,0.0,0.0,0.0,0.20138226493319214,3.2733643883854278,0.0,0.7889211171370486,0.35394948229420736,-10.01085210008588,-0.008982572816840239,-0.0019962310368501403,0.00141352268438225,0.0,0.20138226493319214,3.2733643883854278,0,0.5502729379033959,-3.09348930949076,0.5502729379033959,-3.09348930949076
2.400000000000001,0.8400000000000001,0.35,-10.0,0.0,0.0,0.0,0.0,0.20045996170946617,3.265970941329062,0.0,0.8135782669399951,0.37160860203247703,-9.988470347639302,0.001842090640348623,0.002667943047809448,-0.0011287109208862444,0.0,0.20045996170946617,3.265970941329062,0,0.5494744583848107,-3.09631824833987,0.5494744583848107,-3.09631824833987
2.500000000000001,0.8750000000000001,0.35,-10.0,0.0,0.0,0.0,0.0,0.19984485852644682,3.2681658395308575,0.0,0.8688812045408801,0.3465390387594134,-9.995454043071906,-0.00448131186786614,-0.0019337750936935588,0.0012879896235603258,0.0,0.19984485852644682,3.2681658395308575,0,0.5488262745379683,-3.095610150351139,0.5488262745379683,-3.095610150351139
2.600000000000001,0.9100000000000001,0.35,-10.0,0.0,0.0,0.0,0.0,0.19946651700641382,3.274508934176449,0.0,0.9220366965007739,0.3385288653984875,-10.022838182603866,-0.014279347512913203,-0.0021559668700118317,0.0004860209293860564,0.0,0.19946651700641382,3.274508934176449,0,0.5483446864243143,-3.09336641530936,0.5483446864243143,-3.09336641530936
2.700000000000001,0.9450000000000002,0.35,-10.0,0.0,0.0,0.0,0.0,0.19827582129579405,3.25713794070676,0.0,0.9821219040743453,0.34545042461133874,-9.994050958601399,-0.0011823673872644355,-0.001734250303646693,0.0006871730062686639,0.0,0.19827582129579405,3.25713794070676,0,0.5474311949981141,-3.0998238579913537,0.5474311949981141,-3.0998238579913537
